,cut,color,clarity,carat,depth,table,price,x (Premium),z (Very Good),y (Good)
1622,1,4,3,0.32,63.8,56.0,403,4.36,2.79,4.38
1623,1,5,2,0.3,63.2,55.0,405,4.25,2.7,4.29
1624,1,4,2,0.3,63.7,57.0,554,4.28,2.72,4.26
1625,1,1,6,0.26,57.9,60.0,554,4.22,2.45,4.25
1626,1,1,5,0.7,57.5,58.0,2759,5.85,3.38,5.9
1627,1,2,4,0.7,59.4,62.0,2759,5.71,3.4,5.76
1628,1,4,7,0.7,62.1,64.0,2767,5.62,3.5,5.65
1629,1,1,5,0.71,59.2,61.0,2772,5.8,3.46,5.88
1630,1,5,5,0.83,64.6,54.0,2774,5.85,3.79,5.88
1631,1,3,5,0.72,59.7,60.5,2776,5.8,3.47,5.84
1632,1,2,5,0.71,63.8,58.0,2777,5.61,3.59,5.64
1633,1,2,5,0.71,57.8,60.0,2777,5.87,3.4,5.9
1634,1,1,5,0.7,64.1,59.0,2777,5.64,3.6,5.59
1635,1,1,4,0.7,57.2,62.0,2782,5.81,3.31,5.77
1636,1,0,5,0.71,63.3,56.0,2788,5.64,3.58,5.68
1637,1,3,4,0.77,59.4,64.0,2788,5.97,3.53,5.92
1638,1,2,2,0.77,64.2,52.0,2789,5.81,3.72,5.77
1639,1,1,2,0.76,63.7,54.0,2789,5.76,3.7,5.85
1640,1,3,3,0.81,61.0,61.0,2789,5.94,3.64,5.99
1641,1,1,5,0.7,64.1,55.0,2793,5.6,3.61,5.66
1642,1,2,4,0.72,60.7,60.0,2795,5.74,3.48,5.72
1643,1,1,2,0.73,63.2,58.0,2796,5.7,3.62,5.76
1644,1,5,3,0.9,62.2,59.0,2800,6.07,3.79,6.11
1645,1,2,5,0.71,57.8,60.0,2801,5.9,3.4,5.87
1646,1,2,5,0.71,63.8,58.0,2801,5.64,3.59,5.61
1647,1,3,4,0.7,65.1,58.0,2803,5.56,3.63,5.59
1648,1,3,5,0.82,64.0,57.0,2805,5.92,3.78,5.89
1649,1,2,4,0.7,62.8,61.0,2810,5.57,3.51,5.61
1650,1,3,2,0.8,62.7,57.0,2810,5.84,3.69,5.93
1651,1,1,2,0.7,63.5,59.0,2812,5.49,3.5,5.53
1652,1,4,2,0.3,63.8,55.0,554,4.26,2.7,4.2
1653,1,5,2,0.32,63.9,55.0,554,4.36,2.78,4.34
1654,1,5,5,0.91,64.3,58.0,2813,6.09,3.9,6.05
1655,1,0,4,0.71,63.4,55.0,2816,5.61,3.58,5.69
1656,1,1,2,0.71,62.8,64.0,2817,5.6,3.5,5.54
1657,1,2,4,0.7,59.7,63.0,2819,5.76,3.45,5.79
1658,1,2,3,0.86,64.3,60.0,2819,5.97,3.83,5.95
1659,1,1,2,0.73,63.6,57.0,2821,5.72,3.63,5.7
1660,1,6,5,0.9,64.0,61.0,2822,6.04,3.86,6.03
1661,1,1,2,0.7,61.4,64.0,2822,5.71,3.49,5.66
1662,1,5,2,0.9,63.8,57.0,2823,6.06,3.89,6.13
1663,1,1,4,0.74,63.1,58.0,2824,5.73,3.62,5.75
1664,1,1,4,0.7,57.2,59.0,2826,5.94,3.38,5.88
1665,1,0,5,0.72,64.0,54.0,2827,5.68,3.64,5.7
1666,1,1,3,0.8,63.7,54.0,2829,5.91,3.75,5.87
1667,1,6,2,0.9,64.3,63.0,2832,6.05,3.88,6.01
1668,1,1,5,0.71,62.8,60.0,2836,5.6,3.53,5.65
1669,1,5,0,1.01,63.1,57.0,2844,6.35,4.02,6.39
1670,1,4,5,0.8,63.4,60.0,2845,5.92,3.72,5.82
1671,1,4,0,1.01,64.2,61.0,2846,6.25,3.99,6.18
1672,1,2,5,0.7,59.1,61.0,2846,5.76,3.43,5.84
1673,1,1,2,0.79,64.1,54.0,2849,5.86,3.75,5.84
1674,1,3,4,0.71,63.5,55.0,2853,5.64,3.59,5.66
1675,1,6,5,0.91,64.2,58.0,2854,6.12,3.92,6.09
1676,1,6,2,1.03,63.6,57.0,2855,6.38,4.03,6.29
1677,1,3,5,0.34,57.5,61.0,556,4.6,2.66,4.66
1678,1,1,2,0.34,63.3,57.0,556,4.44,2.82,4.47
1679,1,1,2,0.34,63.5,55.0,556,4.44,2.83,4.47
1680,1,1,2,0.34,63.4,55.0,556,4.44,2.82,4.46
1681,1,1,5,0.32,64.1,54.0,556,4.34,2.79,4.37
1682,1,5,2,0.33,63.6,53.0,557,4.43,2.81,4.4
1683,1,1,7,0.7,60.1,63.0,2857,5.68,3.42,5.71
1684,1,1,7,0.7,63.6,62.0,2858,5.61,3.56,5.58
1685,1,5,5,0.91,64.3,58.0,2863,6.05,3.9,6.09
1686,1,1,2,0.73,63.6,57.0,2871,5.7,3.63,5.72
1687,1,0,2,0.7,62.5,56.7,2872,5.59,3.51,5.62
1688,1,1,2,0.7,61.4,64.0,2872,5.66,3.49,5.71
1689,1,3,2,0.84,65.1,55.0,2872,5.88,3.86,5.97
1690,1,6,2,0.9,64.0,61.0,2873,6.0,3.83,5.96
1691,1,4,6,0.7,62.7,56.0,2877,5.6,3.53,5.66
1692,1,2,4,0.7,59.1,62.0,2877,5.82,3.44,5.86
1693,1,4,3,0.9,62.7,64.0,2883,6.09,3.79,6.0
1694,1,4,3,0.9,63.5,58.0,2889,6.09,3.88,6.14
1695,1,2,2,0.8,63.8,59.0,2890,5.87,3.73,5.83
1696,1,0,5,0.71,62.3,61.0,2891,5.7,3.56,5.73
1697,1,3,3,0.82,59.9,62.0,2893,6.02,3.61,6.04
1698,1,2,4,0.72,59.4,61.0,2897,5.82,3.48,5.89
1699,1,4,3,0.98,57.9,56.0,2898,6.51,3.76,6.47
1700,1,3,6,0.7,59.9,61.0,2899,5.75,3.46,5.81
1701,1,5,3,0.95,63.8,57.0,2905,6.23,3.94,6.13
1702,1,1,2,0.74,62.8,61.0,2906,5.74,3.61,5.76
1703,1,2,4,0.25,63.6,57.0,558,4.04,2.56,4.01
1704,1,4,2,0.31,63.6,57.0,558,4.31,2.73,4.28
1705,1,2,5,0.77,60.3,61.0,2911,5.89,3.57,5.96
1706,1,1,5,0.73,64.2,54.0,2912,5.68,3.66,5.72
1707,1,1,5,0.7,58.7,63.0,2912,5.69,3.35,5.73
1708,1,1,5,0.73,63.2,56.0,2912,5.75,3.64,5.76
1709,1,2,4,0.7,63.8,58.0,2919,5.61,3.57,5.58
1710,1,1,2,0.75,58.3,60.0,2923,5.94,3.48,5.99
1711,1,0,3,0.81,63.6,55.0,2926,5.91,3.74,5.86
1712,1,0,3,0.75,57.6,56.0,2933,5.98,3.47,6.07
1713,1,4,3,0.9,62.7,64.0,2934,6.0,3.79,6.09
1714,1,2,7,0.7,63.1,57.0,2940,5.59,3.55,5.66
1715,1,4,0,1.0,57.6,61.0,2940,6.67,3.82,6.6
1716,1,2,2,0.8,63.8,59.0,2941,5.83,3.73,5.87
1717,1,3,2,0.85,64.9,56.0,2945,5.95,3.87,5.98
1718,1,4,5,0.82,62.4,54.0,2947,5.97,3.75,6.04
1719,1,1,4,0.7,61.0,61.0,2952,5.69,3.48,5.72
1720,1,2,4,0.75,64.4,59.0,2953,5.67,3.66,5.72
1721,1,5,3,0.95,63.8,57.0,2956,6.13,3.94,6.23
1722,1,2,7,0.71,58.2,60.0,2956,5.89,3.44,5.94
1723,1,3,4,0.72,58.0,57.8,2958,5.85,3.4,5.87
1724,1,0,5,0.7,63.4,57.0,2960,5.6,3.57,5.67
1725,1,2,7,0.71,58.9,61.0,2960,5.8,3.44,5.9
1726,1,1,4,0.7,63.6,58.0,2964,5.61,3.55,5.56
1727,1,2,3,0.9,64.2,62.0,2964,6.08,3.88,6.0
1728,1,2,4,0.7,63.8,58.0,2970,5.58,3.57,5.61
1729,1,5,3,1.04,59.9,64.0,2970,6.51,3.88,6.45
1730,1,1,4,0.7,59.8,62.0,2973,5.74,3.45,5.8
1731,1,4,2,0.9,64.2,60.0,2974,6.05,3.87,6.02
1732,1,0,2,0.7,61.3,61.0,2980,5.63,3.47,5.69
1733,1,2,1,0.64,58.6,61.0,2980,5.69,3.34,5.71
1734,1,1,3,0.9,58.7,63.0,2982,6.2,3.65,6.23
1735,1,1,6,0.57,59.1,65.0,2990,5.34,3.18,5.43
1736,1,6,5,0.93,63.6,61.0,3000,6.16,3.89,6.08
1737,1,0,4,0.7,63.6,60.0,3001,5.61,3.54,5.52
1738,1,4,3,0.89,63.3,59.0,3002,6.04,3.84,6.09
1739,1,2,4,0.72,63.8,58.0,3002,5.68,3.61,5.63
1740,1,3,3,0.9,63.7,62.0,3014,6.07,3.85,6.01
1741,1,2,3,0.9,64.2,62.0,3016,6.0,3.88,6.08
1742,1,0,7,0.5,62.4,64.0,3017,5.03,3.14,5.06
1743,1,2,6,0.7,63.2,58.0,3018,5.58,3.54,5.62
1744,1,1,4,0.7,60.2,61.0,3018,5.71,3.45,5.75
1745,1,4,3,0.9,63.1,60.0,3024,6.09,3.86,6.14
1746,1,4,3,0.9,63.1,55.0,3024,6.08,3.85,6.13
1747,1,6,5,0.9,63.9,58.0,3024,6.15,3.91,6.08
1748,1,0,2,0.75,63.6,58.0,3024,5.77,3.63,5.65
1749,1,4,7,0.77,57.9,61.0,3027,6.07,3.5,6.01
1750,1,1,0,1.01,63.8,57.0,3032,6.4,4.06,6.33
1751,1,0,5,0.7,64.1,59.0,3033,5.56,3.54,5.49
1752,1,0,5,0.7,63.9,58.0,3033,5.62,3.58,5.58
1753,1,5,3,0.91,60.2,59.0,3034,6.24,3.77,6.29
1754,1,1,2,0.32,63.3,56.0,561,4.34,2.75,4.35
1755,1,4,3,0.4,63.7,59.0,561,4.64,2.97,4.69
1756,1,3,5,0.32,63.3,54.0,561,4.36,2.77,4.39
1757,1,4,4,0.32,63.1,57.0,561,4.34,2.75,4.37
1758,1,3,5,0.32,63.1,57.0,561,4.3,2.73,4.35
1759,1,1,2,0.32,63.4,55.0,561,4.35,2.76,4.36
1760,1,5,4,0.81,59.4,56.0,3042,5.97,3.59,6.11
1761,1,3,7,0.7,61.1,61.0,3046,5.67,3.47,5.69
1762,1,1,4,0.72,57.9,60.0,3048,5.97,3.44,5.91
1763,1,1,3,0.82,61.8,56.0,3050,5.95,3.69,5.99
1764,1,1,0,1.02,63.1,60.0,3051,6.31,4.01,6.4
1765,1,2,4,0.76,59.9,61.0,3057,5.89,3.56,5.98
1766,1,5,3,0.9,60.7,58.0,3057,6.17,3.76,6.21
1767,1,2,3,0.91,63.9,56.0,3058,6.11,3.89,6.06
1768,1,3,3,0.9,63.6,57.0,3060,6.1,3.86,6.04
1769,1,5,3,0.91,57.9,60.0,3061,6.46,3.72,6.39
1770,1,1,4,0.7,59.4,61.0,3063,5.79,3.45,5.83
1771,1,3,3,0.9,63.7,62.0,3067,6.01,3.85,6.07
1772,1,6,3,0.92,59.0,63.0,3070,6.3,3.73,6.35
1773,1,3,6,0.71,62.7,61.0,3072,5.64,3.55,5.68
1774,1,0,5,0.7,58.0,65.0,3073,5.81,3.39,5.73
1775,1,3,2,0.9,63.7,56.0,3074,6.1,3.87,6.06
1776,1,0,2,0.75,63.6,58.0,3078,5.65,3.63,5.77
1777,1,5,3,0.94,63.8,60.0,3079,6.21,3.94,6.14
1778,1,0,5,0.7,57.7,60.0,3082,5.83,3.37,5.86
1779,1,1,5,0.75,62.6,58.0,3084,5.73,3.6,5.78
1780,1,1,3,0.9,64.1,57.0,3084,6.09,3.9,6.07
1781,1,0,5,0.7,63.9,58.0,3087,5.58,3.58,5.62
1782,1,0,5,0.7,63.2,60.0,3087,5.56,3.53,5.61
1783,1,0,5,0.7,64.1,59.0,3087,5.49,3.54,5.56
1784,1,6,3,1.01,63.7,60.0,3088,6.4,4.05,6.29
1785,1,4,6,0.77,63.1,57.0,3096,5.83,3.69,5.86
1786,1,5,0,1.29,64.2,54.0,3098,6.93,4.42,6.83
1787,1,1,0,1.52,57.3,58.0,3105,7.53,4.28,7.42
1788,1,1,0,1.52,57.3,58.0,3105,7.53,4.28,7.42
1789,1,4,3,0.9,64.1,58.0,3105,6.05,3.87,6.02
1790,1,1,2,0.79,63.2,56.0,3107,5.83,3.71,5.91
1791,1,0,4,0.7,60.4,63.0,3107,5.73,3.47,5.76
1792,1,1,2,0.32,63.2,56.0,561,4.35,2.76,4.38
1793,1,1,2,0.32,63.1,56.0,561,4.36,2.76,4.39
1794,1,5,5,0.9,62.4,65.0,3107,6.12,3.81,6.09
1795,1,4,0,1.01,63.2,58.0,3110,6.33,4.02,6.39
1796,1,4,3,1.01,64.1,56.0,3111,6.37,4.06,6.3
1797,1,4,3,0.9,60.4,61.0,3114,6.14,3.73,6.22
1798,1,4,3,0.9,64.3,58.0,3114,5.97,3.86,6.03
1799,1,1,5,0.7,60.3,60.0,3115,5.69,3.45,5.75
1800,1,4,3,0.9,64.3,60.0,3115,6.0,3.89,6.1
1801,1,2,4,0.8,63.3,55.0,3116,5.87,3.73,5.92
1802,1,2,3,0.9,63.3,57.0,3116,6.08,3.87,6.14
1803,1,2,3,0.9,63.2,59.0,3116,6.06,3.85,6.13
1804,1,3,4,0.76,60.3,60.7,3121,5.86,3.55,5.9
1805,1,5,2,0.92,57.4,65.0,3122,6.42,3.7,6.48
1806,1,0,3,0.94,57.9,61.0,3125,6.48,3.74,6.43
1807,1,4,2,0.9,60.5,64.0,3125,6.18,3.72,6.11
1808,1,3,0,1.13,63.4,58.0,3127,6.58,4.18,6.61
1809,1,6,5,0.97,64.3,58.0,3129,6.25,4.01,6.22
1810,1,5,3,0.94,63.8,60.0,3134,6.14,3.94,6.21
1811,1,1,3,0.9,64.1,57.0,3139,6.07,3.9,6.09
1812,1,1,3,0.9,63.4,62.0,3139,6.0,3.81,6.02
1813,1,1,5,0.72,60.8,62.0,3140,5.73,3.5,5.78
1814,1,1,0,1.21,57.2,62.0,3144,7.01,3.99,6.95
1815,1,2,7,0.72,61.3,65.0,3145,5.76,3.52,5.72
1816,1,1,4,0.73,63.7,59.0,3146,5.67,3.62,5.69
1817,1,1,4,0.7,61.2,58.0,3148,5.66,3.48,5.72
1818,1,1,4,0.7,58.7,60.0,3148,5.79,3.41,5.83
1819,1,3,3,0.91,62.5,60.0,3149,6.05,3.79,6.08
1820,1,6,3,1.03,64.1,62.0,3149,6.37,4.07,6.33
1821,1,0,3,0.9,63.9,60.0,3153,6.07,3.89,6.11
1822,1,1,3,0.92,62.0,64.0,3153,6.2,3.83,6.16
1823,1,4,3,0.9,63.4,60.0,3160,6.03,3.84,6.08
1824,1,4,3,0.9,62.4,61.0,3160,6.03,3.79,6.11
1825,1,5,5,0.9,62.4,65.0,3162,6.09,3.81,6.12
1826,1,3,3,0.9,63.3,59.0,3162,6.07,3.86,6.12
1827,1,1,5,0.74,63.9,54.0,3163,5.77,3.7,5.81
1828,1,1,5,0.74,63.5,56.0,3163,5.75,3.67,5.8
1829,1,2,4,0.78,64.0,54.0,3163,5.86,3.74,5.82
1830,1,2,7,0.73,58.2,63.0,3166,5.87,3.46,6.01
1831,1,1,4,0.7,63.6,58.0,3175,5.67,3.59,5.62
1832,1,5,2,0.9,63.5,59.0,3176,6.05,3.86,6.1
1833,1,4,3,0.4,63.8,57.0,561,4.67,2.99,4.7
1834,1,0,2,0.81,63.9,58.0,3179,5.9,3.75,5.85
1835,1,3,0,1.5,57.4,62.0,3179,7.56,4.29,7.39
1836,1,6,3,1.03,56.2,62.0,3188,6.69,3.77,6.73
1837,1,3,6,0.75,58.4,56.0,3188,5.98,3.52,6.06
1838,1,4,5,0.91,63.8,59.0,3192,5.99,3.82,5.96
1839,1,4,3,1.0,62.0,64.0,3192,6.43,3.94,6.29
1840,1,6,7,0.9,57.4,61.0,3193,6.42,3.67,6.37
1841,1,0,4,0.7,60.4,63.0,3193,5.68,3.45,5.74
1842,1,4,3,0.9,63.6,60.0,3193,6.11,3.87,6.06
1843,1,3,5,0.83,63.7,60.9,3195,5.84,3.75,5.92
1844,1,5,2,0.9,63.0,53.0,3196,6.08,3.85,6.15
1845,1,4,2,0.9,63.8,57.0,3201,6.07,3.89,6.13
1846,1,4,0,1.04,63.9,58.0,3203,6.35,4.08,6.42
1847,1,6,3,1.04,63.8,56.0,3204,6.36,4.05,6.32
1848,1,2,6,0.7,59.9,62.0,3206,5.69,3.42,5.74
1849,1,2,3,0.9,64.3,57.0,3210,6.16,3.93,6.06
1850,1,6,4,0.91,64.2,60.0,3210,6.01,3.84,5.95
1851,1,0,3,0.95,56.5,61.0,3214,6.53,3.68,6.5
1852,1,1,3,0.9,62.0,63.0,3218,6.09,3.79,6.14
1853,1,3,6,0.68,61.9,55.0,3225,5.63,3.5,5.68
1854,1,3,2,0.9,57.7,62.0,3226,6.29,3.61,6.23
1855,1,4,2,0.91,63.7,60.0,3229,6.16,3.9,6.09
1856,1,1,4,0.75,63.1,55.0,3231,5.8,3.67,5.83
1857,1,6,3,1.0,62.7,58.0,3234,6.28,3.95,6.32
1858,1,0,4,0.7,57.8,60.0,3239,5.85,3.39,5.87
1859,1,3,3,0.9,64.1,56.0,3246,6.12,3.91,6.08
1860,1,5,5,0.9,63.7,61.0,3246,6.1,3.87,6.06
1861,1,5,5,0.9,63.8,55.0,3246,6.16,3.9,6.07
1862,1,3,3,0.9,63.8,59.0,3246,6.05,3.85,6.02
1863,1,3,3,0.9,63.8,56.0,3246,6.16,3.92,6.13
1864,1,1,2,0.32,62.5,61.0,564,4.32,2.71,4.35
1865,1,0,7,0.26,63.6,56.0,564,4.06,2.59,4.09
1866,1,2,6,0.26,63.3,57.0,564,4.05,2.57,4.07
1867,1,3,3,0.9,64.1,63.0,3246,6.02,3.85,5.99
1868,1,1,5,0.76,63.2,56.0,3249,5.82,3.69,5.86
1869,1,3,5,0.81,62.9,58.0,3250,5.88,3.72,5.94
1870,1,4,3,0.9,63.6,60.0,3250,6.06,3.87,6.11
1871,1,1,2,0.83,63.7,59.0,3250,5.95,3.77,5.89
1872,1,3,2,0.9,64.2,58.0,3250,6.04,3.87,6.01
1873,1,3,3,0.9,61.8,56.0,3253,6.11,3.79,6.16
1874,1,0,2,0.78,60.1,61.0,3253,5.92,3.55,5.89
1875,1,2,3,1.0,59.4,64.0,3259,6.52,3.86,6.48
1876,1,4,0,1.04,63.9,58.0,3261,6.42,4.08,6.35
1877,1,2,3,1.0,63.6,62.0,3265,6.25,3.96,6.2
1878,1,6,7,1.0,63.7,57.0,3265,6.34,4.03,6.31
1879,1,2,3,0.9,64.3,57.0,3267,6.06,3.93,6.16
1880,1,2,3,0.9,63.1,57.0,3267,6.11,3.88,6.18
1881,1,2,3,0.9,63.2,57.0,3267,6.09,3.87,6.15
1882,1,2,3,0.9,61.9,62.0,3267,6.07,3.77,6.12
1883,1,0,7,0.7,63.3,54.0,3267,5.6,3.56,5.64
1884,1,3,3,0.9,58.4,55.0,3269,6.34,3.72,6.39
1885,1,1,5,0.8,63.4,56.0,3273,5.88,3.74,5.92
1886,1,1,5,0.8,64.5,56.0,3273,5.8,3.76,5.86
1887,1,1,2,0.9,62.2,65.0,3274,6.13,3.8,6.08
1888,1,1,4,0.7,61.3,62.0,3277,5.64,3.48,5.72
1889,1,0,3,0.92,57.8,63.0,3277,6.4,3.69,6.36
1890,1,4,2,0.9,66.1,57.0,3282,5.94,3.94,5.99
1891,1,2,3,0.92,64.2,58.0,3282,6.14,3.93,6.11
1892,1,3,3,0.91,63.6,59.0,3282,6.15,3.9,6.11
1893,1,2,5,0.8,60.5,62.3,3283,5.97,3.62,6.01
1894,1,3,4,0.8,63.2,60.1,3283,5.77,3.67,5.85
1895,1,1,3,0.89,61.6,60.9,3284,6.13,3.82,6.24
1896,1,6,5,1.04,58.2,64.0,3285,6.64,3.85,6.53
1897,1,3,2,0.91,64.3,60.0,3286,6.12,3.91,6.04
1898,1,5,5,0.91,64.2,55.0,3287,6.13,3.92,6.09
1899,1,4,2,0.9,64.2,59.0,3290,6.05,3.87,6.01
1900,1,6,5,0.91,61.3,61.0,3290,6.18,3.81,6.25
1901,1,1,5,0.77,63.4,57.0,3291,5.8,3.69,5.84
1902,1,6,3,1.02,63.1,58.0,3298,6.34,4.01,6.38
1903,1,0,5,0.78,64.0,54.0,3298,5.82,3.74,5.86
1904,1,4,5,0.91,56.9,61.0,3302,6.41,3.6,6.24
1905,1,5,5,0.9,63.8,55.0,3303,6.07,3.9,6.16
1906,1,3,3,0.9,63.8,59.0,3303,6.02,3.85,6.05
1907,1,5,5,0.9,63.7,61.0,3303,6.06,3.87,6.1
1908,1,3,3,0.9,63.4,59.0,3303,6.04,3.84,6.08
1909,1,3,3,0.9,63.8,56.0,3303,6.13,3.92,6.16
1910,1,3,1,0.76,64.6,61.0,3304,5.72,3.72,5.8
1911,1,0,3,1.0,64.0,54.0,3304,6.29,4.01,6.24
1912,1,3,2,0.9,64.2,58.0,3307,6.01,3.87,6.04
1913,1,6,5,0.41,64.0,59.0,565,4.64,2.99,4.71
1914,1,3,4,0.3,63.4,55.0,565,4.26,2.72,4.32
1915,1,3,4,0.3,63.5,58.0,565,4.21,2.69,4.26
1916,1,2,5,0.3,63.4,59.0,565,4.23,2.69,4.25
1917,1,3,4,0.3,63.3,56.0,565,4.28,2.72,4.31
1918,1,2,6,0.7,63.3,56.0,3310,5.64,3.59,5.7
1919,1,0,7,0.7,63.6,57.0,3312,5.61,3.56,5.58
1920,1,3,5,0.84,63.6,59.0,3312,5.94,3.76,5.89
1921,1,6,5,0.96,63.9,58.0,3312,6.27,3.99,6.21
1922,1,0,7,0.7,63.7,55.0,3312,5.66,3.59,5.61
1923,1,3,4,0.84,63.6,57.0,3316,5.98,3.79,5.93
1924,1,2,3,0.9,63.2,56.0,3318,6.15,3.9,6.2
1925,1,2,3,0.9,63.2,58.0,3318,6.09,3.86,6.12
1926,1,4,2,0.91,63.8,56.0,3323,6.09,3.87,6.04
1927,1,0,2,0.81,64.1,54.0,3324,5.92,3.81,5.96
1928,1,1,2,0.9,63.8,61.0,3332,6.08,3.87,6.05
1929,1,0,3,0.92,57.8,63.0,3335,6.36,3.69,6.4
1930,1,3,3,0.91,63.6,59.0,3340,6.11,3.9,6.15
1931,1,3,3,0.91,63.2,61.0,3340,6.01,3.88,6.27
1932,1,2,3,0.92,64.2,58.0,3340,6.11,3.93,6.14
1933,1,3,3,0.91,63.3,57.0,3340,6.08,3.86,6.12
1934,1,5,3,1.02,57.1,62.0,3342,6.66,3.78,6.58
1935,1,3,2,0.91,64.3,60.0,3344,6.04,3.91,6.12
1936,1,4,3,0.9,61.3,61.0,3348,6.11,3.76,6.16
1937,1,5,3,1.01,64.1,58.0,3349,6.26,4.03,6.31
1938,1,0,3,0.91,64.1,62.0,3349,6.06,3.87,6.01
1939,1,3,3,0.9,58.5,61.0,3350,6.28,3.69,6.33
1940,1,5,5,0.9,58.5,66.0,3353,6.23,3.65,6.25
1941,1,3,3,0.9,61.3,60.0,3353,6.13,3.78,6.2
1942,1,2,0,1.07,64.3,59.0,3354,6.37,4.11,6.42
1943,1,4,2,0.9,63.8,58.0,3357,6.05,3.88,6.12
1944,1,0,2,0.91,64.0,59.0,3357,6.13,3.89,6.02
1945,1,5,2,1.0,64.3,57.0,3360,6.29,4.03,6.25
1946,1,2,5,0.82,60.9,62.2,3363,5.97,3.66,6.04
1947,1,2,2,0.91,64.0,57.0,3363,6.17,3.92,6.08
1948,1,1,5,0.8,63.3,59.0,3365,5.82,3.7,5.87
1949,1,0,7,0.69,61.5,61.0,3369,5.61,3.46,5.65
1950,1,3,5,0.84,63.6,59.0,3370,5.89,3.76,5.94
1951,1,2,3,0.93,61.3,62.0,3376,6.17,3.81,6.26
1952,1,0,1,0.5,63.2,59.0,3378,4.99,3.17,5.04
1953,1,3,6,0.7,58.5,62.0,3380,5.8,3.4,5.82
1954,1,5,2,0.92,63.3,58.0,3382,6.14,3.9,6.18
1955,1,3,3,0.31,63.2,55.0,408,4.31,2.73,4.33
1956,1,5,2,0.31,63.5,56.0,408,4.28,2.73,4.32
1957,1,6,4,0.4,64.0,56.0,567,4.66,2.99,4.69
1958,1,0,5,0.31,63.6,56.0,567,4.26,2.73,4.32
1959,1,0,2,0.33,63.1,55.0,567,4.38,2.77,4.4
1960,1,0,2,0.33,63.1,55.0,567,4.42,2.8,4.46
1961,1,4,5,0.36,63.7,55.0,568,4.49,2.87,4.52
1962,1,1,2,0.9,63.8,61.0,3391,6.05,3.87,6.08
1963,1,2,4,0.77,59.3,56.0,3393,5.98,3.56,6.03
1964,1,2,1,0.71,62.1,62.0,3393,5.68,3.56,5.79
1965,1,5,2,1.01,58.4,64.0,3394,6.51,3.79,6.48
1966,1,4,2,0.9,63.2,61.0,3398,6.12,3.84,6.03
1967,1,5,5,0.9,62.5,59.0,3398,6.06,3.81,6.13
1968,1,5,4,0.9,62.8,57.0,3398,6.07,3.84,6.16
1969,1,6,2,1.01,62.8,58.0,3399,6.28,3.96,6.33
1970,1,5,3,1.01,62.6,59.0,3399,6.24,3.94,6.35
1971,1,5,3,1.01,61.8,62.0,3399,6.28,3.9,6.35
1972,1,1,2,0.9,64.3,62.0,3400,6.0,3.88,6.07
1973,1,1,3,0.9,63.2,57.0,3401,6.06,3.86,6.15
1974,1,1,3,0.9,63.4,60.0,3401,6.02,3.83,6.07
1975,1,6,2,1.04,64.2,58.0,3407,6.42,4.1,6.34
1976,1,0,3,0.91,64.1,62.0,3408,6.01,3.87,6.06
1977,1,5,3,1.01,64.1,58.0,3411,6.31,4.03,6.26
1978,1,2,0,1.07,64.3,59.0,3415,6.42,4.11,6.37
1979,1,3,0,1.21,64.0,59.0,3415,6.78,4.32,6.73
1980,1,1,4,0.74,63.4,55.0,3416,5.76,3.66,5.78
1981,1,2,3,0.93,59.4,61.0,3418,6.24,3.71,6.25
1982,1,1,4,0.7,58.4,61.0,3419,5.85,3.43,5.89
1983,1,1,4,0.7,58.4,60.0,3419,5.84,3.42,5.87
1984,1,0,3,0.96,64.0,62.0,3419,6.16,3.93,6.13
1985,1,1,3,0.9,61.9,62.0,3422,6.14,3.81,6.18
1986,1,6,5,1.0,57.6,58.0,3422,6.59,3.79,6.56
1987,1,2,2,0.91,64.0,57.0,3423,6.08,3.92,6.17
1988,1,6,5,0.9,57.9,63.0,3423,6.32,3.67,6.35
1989,1,6,5,0.9,62.3,64.0,3423,6.09,3.82,6.17
1990,1,3,3,1.09,57.4,61.0,3424,6.82,3.89,6.75
1991,1,0,3,0.9,63.5,62.0,3425,6.09,3.88,6.13
1992,1,3,3,0.93,64.5,56.3,3425,6.08,3.94,6.14
1993,1,4,2,0.91,63.9,60.0,3425,6.13,3.9,6.08
1994,1,6,3,1.04,64.2,59.0,3425,6.47,4.13,6.38
1995,1,4,3,1.02,58.6,64.0,3427,6.32,3.68,6.26
1996,1,2,2,0.9,64.3,57.0,3427,6.08,3.89,6.01
1997,1,0,5,0.77,64.3,56.0,3428,5.84,3.73,5.77
1998,1,2,5,0.8,63.2,55.0,3429,5.88,3.72,5.9
1999,1,2,4,0.79,57.7,58.0,3436,6.06,3.52,6.14
2000,1,0,5,0.76,63.5,55.0,3443,5.81,3.7,5.85
2001,1,2,7,0.7,62.5,58.0,3445,5.68,3.57,5.75
2002,1,5,4,0.9,62.8,59.0,3447,6.11,3.86,6.18
2003,1,4,2,0.9,62.8,62.0,3447,6.05,3.81,6.09
2004,1,4,2,0.9,62.1,61.0,3447,6.07,3.78,6.11
2005,1,1,2,0.9,63.8,56.0,3449,6.17,3.91,6.09
2006,1,1,3,1.0,64.3,58.0,3450,6.18,3.95,6.11
2007,1,2,3,0.9,63.9,55.0,3453,6.15,3.92,6.12
2008,1,4,5,0.36,63.5,54.0,568,4.55,2.9,4.59
2009,1,5,4,0.36,63.3,56.0,568,4.51,2.87,4.56
